ProviderID,MORT_30_AMI,MORT_30_HF,MORT_30_PN,PSI_90_SAFETY,IMM_2,PN_6,SCIP_CARD_2,SCIP_INF_2,SCIP_INF_3,SCIP_INF_9,SCIP_VTE_2,AMI_7A,HAI1,HAI2,HAI3,HAI4,H_CLEAN_HSP_A_P,H_COMP_1_A_P,H_COMP_2_A_P,H_COMP_3_A_P,H_COMP_4_A_P,H_COMP_5_A_P,H_COMP_7_A,H_COMP_7_SA,H_QUIET_HSP_A_P,H_CLEAN_QUIET,H_COMP_7,MSPB_1,HospitalName,Address,City,State,ZIPCode,CountyName,PhoneNumber,HospitalType,HospitalOwnership,EmergencyServices
450742,0.933,0.906,0.949,0.579,0.97,0.98,0.98,0.95,0.98,0.99,1,0,0.452,0.377,0,0,0.68,0.78,0.82,0.62,0.73,0.67,0.523,0.475,0.63,0.655,0.92,0,LAKE POINTE MEDICAL CENTER,6800 SCENIC DR,ROWLETT,TX,75088,DALLAS,9724122273,Acute Care Hospitals,Proprietary,Yes
450743,0.941,0.96,0.966,0.581,1,0.99,1,0.98,0.98,1,1,0,0.779,0,0,0,0.74,0.8,0.8,0.67,0.73,0.63,0.442,0.576,0.62,0.68,0.95,0,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON,3000 N I-35,DENTON,TX,76201,DENTON,9408987000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
450746,0,0,0,0,0.87,0.62,0,0,0,0,0,0,0,0,0,0,0.87,0.99,1,0.84,0.97,0.79,0.337,0.717,0.74,0.805,1,0.209,KNOX COUNTY HOSPITAL,701 SE 5TH STREET,KNOX CITY,TX,79529,KNOX,9406573535,Acute Care Hospitals,Government - Hospital District or Authority,Yes
450747,0.961,0.943,0.973,0.484,0.95,0.95,1,0.97,1,0.93,1,0,0,0,0,0,0.68,0.75,0.8,0.61,0.7,0.62,0.477,0.505,0.63,0.655,0.91,0.052,PALESTINE REGIONAL MEDICAL CENTER,2900 S LOOP 256,PALESTINE,TX,75801,ANDERSON,9037311000,Acute Care Hospitals,Proprietary,Yes
450749,0,0.972,0.959,0.502,0.8,0.64,0,0,0,0,0,0,0,0,0,0,0.74,0.84,0.87,0.89,0.75,0.69,0.419,0.636,0.79,0.765,0.99,0,EAST TEXAS MEDICAL CENTER TRINITY,317 PROSPECT DR/PO BOX 3169,TRINITY,TX,75862,TRINITY,9365943541,Acute Care Hospitals,Voluntary non-profit - Private,Yes
450754,0,0.933,0.966,0.507,0.85,0.89,0,0,0,0,0,0,0,0,0,0,0.84,0.81,0.91,0.74,0.72,0.65,0.442,0.606,0.67,0.755,0.98,0.211,HAMILTON GENERAL HOSPITAL,400 N BROWN,HAMILTON,TX,76531,HAMILTON,2543863151,Acute Care Hospitals,Government - Hospital District or Authority,Yes
450755,0,0.938,0.966,0.453,0.5,0.85,0,0.88,0.96,0,0.3,0,0,0,0,0,0.74,0.83,0.9,0.74,0.78,0.73,0.523,0.515,0.66,0.7,0.96,0.237,COVENANT HOSPITAL LEVELLAND,1900 COLLEGE AVE,LEVELLAND,TX,79336,HOCKLEY,8068944963,Acute Care Hospitals,Voluntary non-profit - Private,Yes
450766,0,0,0,0.713,0.99,0,1,0,0,1,1,0,1,0.335,0,0,0.73,0.83,0.87,0.67,0.76,0.68,0.419,0.616,0.74,0.735,0.97,0,UT SOUTHWESTERN UNIVERSITY HOSPITAL-ZALE LIPSHY,5151 HARRY HINES BLVD,DALLAS,TX,75390,DALLAS,2148793758,Acute Care Hospitals,Government - State,No
450771,0.942,0.943,0.944,0.566,0.98,0.94,0.99,0.99,1,0.99,1,0,0.469,0,0,0.564,0.79,0.82,0.83,0.68,0.76,0.66,0.453,0.576,0.7,0.745,0.96,0,TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO,6200 W PARKER RD,PLANO,TX,75093,COLLIN,9729818000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
450774,0,0,0,0.53,0.94,0,0.98,1,1,1,1,0,0,0,0,0,0.86,0.89,0.91,0.86,0.82,0.74,0.337,0.687,0.82,0.84,0.97,0,TOPS SURGICAL SPECIALTY HOSPITAL,17080 RED OAK DRIVE,HOUSTON,TX,77090,HARRIS,2815392900,Acute Care Hospitals,Physician,Yes
450775,0.95,0.958,0.975,0.368,0.99,0.99,0.96,0.99,0.96,0.96,1,0,0.348,0,0.316,0.365,0.67,0.72,0.75,0.57,0.66,0.59,0.535,0.455,0.61,0.64,0.91,0,KINGWOOD MEDICAL CENTER,22999 US HWY 59,KINGWOOD,TX,77325,HARRIS,2813597500,Acute Care Hospitals,Proprietary,Yes
450779,0.954,0.958,0.964,0.542,0.99,0.98,1,0.99,0.97,0.99,1,0,1,1,0.628,0.274,0.76,0.82,0.84,0.7,0.76,0.67,0.453,0.586,0.73,0.745,0.97,0,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,6100 HARRIS PKWY,FORT WORTH,TX,76132,TARRANT,8174335000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
450780,0,0,0,0.454,1,0,1,1,0.99,1,1,0,0,0,0,0,0.86,0.87,0.85,0.8,0.72,0.76,0.43,0.586,0.8,0.83,0.95,0,METHODIST AMBULATORY SURGERY HOSPITAL NW,9150 HUEBNER RD SUITE 100,SAN ANTONIO,TX,78240,BEXAR,2105755000,Acute Care Hospitals,Proprietary,Yes
450796,0,0,0,0.509,1,0,1,1,1,1,1,0,0,0,0,0,0.84,0.87,0.89,0.83,0.85,0.82,0.291,0.687,0.86,0.85,0.93,0,NORTHWEST TEXAS SURGERY CENTER,3501 SONCY RD SUITE 118,AMARILLO,TX,79109,RANDALL,8063597999,Acute Care Hospitals,Proprietary,Yes
450797,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0.51,0.65,0.75,0.68,0.74,0.52,0.558,0.424,0.67,0.59,0.9,0,HOUSTON HOSPITAL FOR SPECIALIZED SURGERY,5445 LABRANCH STREET,HOUSTON,TX,77004,HARRIS,7135286800,Acute Care Hospitals,Proprietary,No
450801,0.958,0.955,0.972,0.657,0.93,1,0.99,0.99,0.99,1,1,0,0.568,0.862,1,1,0.74,0.81,0.83,0.71,0.73,0.67,0.488,0.545,0.68,0.71,0.96,0,CHRISTUS ST MICHAEL HEALTH SYSTEM,2600 ST MICHAEL DR,TEXARKANA,TX,75504,BOWIE,9036141000,Acute Care Hospitals,Voluntary non-profit - Church,Yes
450803,0,0.956,0.962,0,0.78,0.61,0.67,0.9,0.9,0.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOCTORS HOSPITAL TIDWELL,510 W TIDWELL,HOUSTON,TX,77091,HARRIS,7136911111,Acute Care Hospitals,Physician,Yes
450804,0,0,0,0.5,1,0,1,1,1,0.99,1,0,0,0,0,0,0.73,0.82,0.85,0.71,0.76,0.69,0.384,0.626,0.66,0.695,0.95,0,TEXAS ORTHOPEDIC HOSPITAL,7401 SOUTH MAIN STREET,HOUSTON,TX,77030,HARRIS,7137998600,Acute Care Hospitals,Voluntary non-profit - Other,Yes
450808,0,0,0,0.512,0.71,0,0,1,1,0,1,0,0,0,0,0,0.85,0.9,0.88,0.89,0.82,0.75,0.372,0.626,0.86,0.855,0.94,0,NORTHWEST HILLS SURGICAL HOSPITAL,6818 AUSTIN CTR BLVD SUITE 100,AUSTIN,TX,78731,TRAVIS,5123461994,Acute Care Hospitals,Physician,Yes
450809,0.938,0.967,0.959,0.61,0.97,0.98,1,1,0.99,1,1,0,0.796,0,0.148,0.387,0.73,0.77,0.8,0.62,0.72,0.67,0.465,0.545,0.62,0.675,0.94,0,NORTH AUSTIN MEDICAL CENTER,12221 MOPAC EXPRESSWAY NORTH,AUSTIN,TX,78758,TRAVIS,5129011000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
450820,0.971,0.95,0.978,0.655,1,1,1,0.99,1,1,1,0,0.744,0,1,1,0.74,0.8,0.79,0.68,0.73,0.66,0.477,0.545,0.67,0.705,0.95,0,METHODIST SUGAR LAND HOSPITAL,16655 SOUTHWEST FREEWAY,SUGAR LAND,TX,77479,FORT BEND,2812748000,Acute Care Hospitals,Voluntary non-profit - Church,Yes
450822,0.936,0.971,0.949,0.446,1,1,1,1,1,1,1,0,0,1,1,0,0.73,0.8,0.8,0.64,0.74,0.7,0.535,0.485,0.66,0.695,0.94,0.021,LAS COLINAS MEDICAL CENTER,6800 N MACARTHUR BLVD,IRVING,TX,75039,DALLAS,9729692000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
450825,0,0,0,0.533,1,0,1,0.99,1,0,1,0,0,0,0,0,0.84,0.81,0.77,0.72,0.68,0.67,0.419,0.596,0.75,0.795,0.95,0,CORNERSTONE REGIONAL HOSPITAL,2302 CORNERSTONE BOULEVARD,EDINBURG,TX,78539,HIDALGO,9566184444,Acute Care Hospitals,Proprietary,Yes
450827,0,0,0.962,0.504,0.97,0,0.99,1,0.98,0.95,0.99,0,0,0,0,0,0.74,0.75,0.82,0.64,0.65,0.6,0.465,0.535,0.71,0.725,0.93,0,KELL WEST REGIONAL HOSPITAL,5402 KELL WEST BOULEVARD,WICHITA FALLS,TX,76310,WICHITA,9406925888,Acute Care Hospitals,Proprietary,Yes
450828,0.968,0.96,0.982,0.503,0.96,1,0,0,0,1,1,0,0,1,1,0,0.79,0.84,0.83,0.74,0.79,0.74,0.465,0.566,0.73,0.76,0.96,0.074,CHRISTUS SPOHN HOSPITAL ALICE,2500 E MAIN STREET,ALICE,TX,78332,JIM WELLS,3616618016,Acute Care Hospitals,Voluntary non-profit - Private,Yes
450831,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0.93,0.93,0.95,0.99,0.85,0.89,0.453,0.515,0.89,0.91,0.9,0,SURGERY SPECIALTY HOSPITALS OF AMERICA SE HOUSTON,4301 B VISTA,PASADENA,TX,77504,HARRIS,7133783000,Acute Care Hospitals,Proprietary,Yes
450833,0,0.953,0.957,0.45,0.95,0.95,0,0,0,1,1,0,0,0,0,0,0.76,0.74,0.78,0.56,0.68,0.6,0.616,0.404,0.61,0.685,0.93,0,ENNIS REGIONAL MEDICAL CENTER,2201 WEST LAMPASAS STREET,ENNIS,TX,75119,ELLIS,9728750900,Acute Care Hospitals,Proprietary,Yes
450840,0,0.948,0.947,0.516,0.99,0.99,0.98,1,0.98,0.99,1,0,1,0,1,0,0.73,0.78,0.83,0.69,0.66,0.6,0.5,0.525,0.65,0.69,0.95,0,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,1105 CENTRAL EXPRESSWAY NORTH,ALLEN,TX,75013,COLLIN,9727476197,Acute Care Hospitals,Government - Federal,Yes
450844,0.987,0.967,0.964,0.599,0.96,0.99,1,0.99,0.99,1,1,0,0.456,0.274,0,0.564,0.7,0.79,0.79,0.63,0.71,0.66,0.477,0.545,0.73,0.715,0.95,0,METHODIST WILLOWBROOK HOSPITAL,18220 TOMBALL PARKWAY,HOUSTON,TX,77070,HARRIS,2814771000,Acute Care Hospitals,Voluntary non-profit - Church,Yes
450845,0,0,0,0.477,1,0,0.99,1,0.99,0,1,0,0,0,0,0,0.8,0.81,0.88,0.78,0.75,0.66,0.43,0.576,0.8,0.8,0.94,0,EL PASO SPECIALTY HOSPITAL,1755 CURIE SUITE A,EL PASO,TX,79902,EL PASO,9155443636,Acute Care Hospitals,Proprietary,Yes
450847,0.948,0.961,0.948,0.664,0.99,0.97,0.91,0.99,0.97,0.99,1,0,0.694,0,0,0,0.72,0.77,0.82,0.67,0.73,0.63,0.5,0.525,0.69,0.705,0.95,0,MEMORIAL HERMANN KATY HOSPITAL,23900 KATY FREEWAY,KATY,TX,77494,HARRIS,2813921111,Acute Care Hospitals,Voluntary non-profit - Private,Yes
450848,0.957,0.961,0.968,0.576,0.99,0.98,0.96,0.99,0.98,0.99,1,0,1,1,0.03,0,0.76,0.77,0.81,0.65,0.71,0.63,0.512,0.515,0.68,0.72,0.95,0,MEMORIAL HERMANN SUGAR LAND HOSPITAL,17500 W GRAND PARKWAY SOUTH,SUGAR LAND,TX,77479,FORT BEND,2814994800,Acute Care Hospitals,Voluntary non-profit - Private,Yes
450851,0.961,0.953,0,0.403,1,0,1,1,1,0.99,0,0,0,0,0,0,0.84,0.88,0.86,0.79,0.81,0.74,0.419,0.616,0.75,0.795,0.97,0,BAYLOR HEART AND VASCULAR HOSPITAL,621 NORTH HALL STREET,DALLAS,TX,75226,DALLAS,2148200670,Acute Care Hospitals,Proprietary,Yes
450853,0,0,0,0.412,0.98,0,0.98,0.99,0.99,0.99,1,0,0,0,0,0,0.9,0.84,0.86,0.72,0.77,0.67,0.43,0.596,0.77,0.835,0.96,0,BAYLOR MEDICAL CENTER AT FRISCO,5601 WARREN PARKWAY,FRISCO,TX,75034,COLLIN,2146182000,Acute Care Hospitals,Proprietary,Yes
450855,0.947,0.956,0.966,0.643,1,0.93,1,0.99,0.99,0.98,0.99,0,0,0,0,0,0.71,0.79,0.78,0.69,0.71,0.67,0.5,0.525,0.68,0.695,0.95,0,HARLINGEN MEDICAL CENTER,5501 SOUTH EXPRESSWAY 77,HARLINGEN,TX,78550,CAMERON,9563651000,Acute Care Hospitals,Proprietary,Yes
450856,0,0,0,0.54,0.96,0,1,1,0.98,1,1,0,0,0,0,0,0.85,0.88,0.9,0.85,0.82,0.76,0.372,0.657,0.91,0.88,0.97,0,SOUTH TEXAS SPINE AND SURGICAL HOSPITAL,18600 NORTH HARDY OAK BLVD,SAN ANTONIO,TX,78258,BEXAR,2104040800,Acute Care Hospitals,Proprietary,Yes
450860,0,0,0,0.514,0.96,0,0.98,0.99,1,1,1,0,0,0,0,0,0.88,0.93,0.85,0.94,0.82,0.86,0.267,0.747,0.89,0.885,0.97,0,SUGAR LAND SURGICAL HOSPITAL LLP,16906 SOUTHWEST FREEWAY,SUGAR LAND,TX,77479,FORT BEND,2812431000,Acute Care Hospitals,Proprietary,Yes
450862,0.947,0.917,0.932,0.478,0.88,0.93,0.99,1,0.99,0.99,1,0,0.748,1,0.611,0,0.71,0.78,0.78,0.63,0.67,0.64,0.477,0.556,0.63,0.67,0.96,0,ST LUKE'S THE WOODLANDS HOSPITAL,17200 ST LUKE'S WAY,THE WOODLANDS,TX,77384,MONTGOMERY,9362664050,Acute Care Hospitals,Voluntary non-profit - Church,Yes
450864,0,0,0,0.581,0.85,0,1,1,0.98,1,1,0,0,0,0,0,0.81,0.9,0.89,0.84,0.79,0.74,0.372,0.646,0.81,0.81,0.96,0,TEXAS SPINE AND JOINT HOSPITAL,1814 ROSELAND BOULEVARD,TYLER,TX,75701,SMITH,9035253300,Acute Care Hospitals,Physician,Yes
450865,0,0,0,0.491,0.98,0,0,1,1,1,1,0,0,0,0,0,0.72,0.77,0.8,0.68,0.66,0.62,0.477,0.545,0.69,0.705,0.95,0,SETON SOUTHWEST HOSPITAL,7900 FM 1826,AUSTIN,TX,78737,TRAVIS,5123249000,Acute Care Hospitals,Voluntary non-profit - Private,No
450867,0,0.97,0.958,0.398,0.96,0.96,1,0.98,0.98,1,1,0,0.234,0,0,0,0.7,0.76,0.77,0.64,0.69,0.59,0.477,0.525,0.56,0.63,0.93,0.095,SETON NORTHWEST HOSPITAL,11113 RESEARCH BOULEVARD,AUSTIN,TX,78759,TRAVIS,5123246000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
450869,0.962,0.962,0.961,0.525,0.99,0.96,0.99,0.99,0.97,0.99,1,0,0.467,0.185,0.525,0.085,0.77,0.76,0.79,0.63,0.69,0.66,0.442,0.566,0.64,0.705,0.94,0,DOCTORS HOSPITAL AT RENAISSANCE,5501 SOUTH MCCOLL,EDINBURG,TX,78539,HIDALGO,9563628677,Acute Care Hospitals,Proprietary,Yes
450871,0,0,0,0.548,0.93,0,0.27,0.77,0.99,0.9,0.99,0,0,0,0,0,0.76,0.79,0.87,0.71,0.73,0.64,0.43,0.566,0.83,0.795,0.93,0,ARISE AUSTIN MEDICAL CENTER,3003 BEE CAVES ROAD,AUSTIN,TX,78746,TRAVIS,5123479888,Acute Care Hospitals,Physician,Yes
450872,0,0,0,0.481,0.99,1,1,0.89,0.99,1,1,0,0,0,0.214,1,0.82,0.83,0.86,0.75,0.76,0.68,0.453,0.566,0.84,0.83,0.95,0.067,USMD HOSPITAL AT ARLINGTON L P,801 W INTERSTATE 20,ARLINGTON,TX,76017,TARRANT,8174723400,Acute Care Hospitals,Physician,Yes
450874,0,0,0,0.515,0.99,0,1,0.99,1,1,1,0,0,0,0,0,0.82,0.86,0.87,0.84,0.78,0.68,0.372,0.657,0.74,0.78,0.97,0,BAYLOR SURGICAL HOSPITAL AT LAS COLINAS,400 WEST INTERSTATE 635 SUITE 101,IRVING,TX,75063,DALLAS,9728684000,Acute Care Hospitals,Proprietary,Yes
450875,0,0,0,0.573,0.99,0,0.99,0.99,1,1,1,0,0,0,0,0,0.88,0.92,0.9,0.92,0.82,0.83,0.36,0.677,0.87,0.875,0.98,0,QUAIL CREEK SURGICAL HOSPITAL,6819 PLUM CREEK,AMARILLO,TX,79124,POTTER,8063546100,Acute Care Hospitals,Proprietary,Yes
450876,0.966,0.967,0.949,0.56,0.82,0.93,0.91,0.98,0.92,0.95,1,0,1,0,0,0,0.7,0.81,0.85,0.7,0.71,0.67,0.453,0.576,0.72,0.71,0.96,0,LUBBOCK HEART HOSPITAL LP,4810 NORTH LOOP 289,LUBBOCK,TX,79416,LUBBOCK,8066877777,Acute Care Hospitals,Proprietary,Yes
450877,0,0,0.968,0.5,1,0,0.96,0.99,1,1,1,0,0,0,0.485,0,0.75,0.79,0.82,0.73,0.73,0.66,0.465,0.525,0.71,0.73,0.92,0,FOUNDATION SURGICAL HOSPITAL OF EL PASO,1416 GEORGE DIETER,EL PASO,TX,79936,EL PASO,9155984240,Acute Care Hospitals,Proprietary,Yes
450880,0,0,0,0.548,0.81,0,0.98,1,0.98,1,1,0,0,0,0,0,0.79,0.84,0.87,0.75,0.74,0.63,0.43,0.596,0.7,0.745,0.96,0,BAYLOR SURGICAL HOSPITAL AT FORT WORTH,1800 PARK PLACE AVENUE,FORT WORTH,TX,76110,TARRANT,6827035600,Acute Care Hospitals,Voluntary non-profit - Private,Yes
450883,0,0,0,0.505,0.96,0,1,0.99,1,0.97,1,0,0,0,0,0,0.82,0.9,0.88,0.8,0.78,0.78,0.36,0.657,0.88,0.85,0.96,0,BAYLOR MEDICAL CENTER AT TROPHY CLUB,2850  E STATE HIGHWAY 114,TROPHY CLUB,TX,76262,DENTON,8178374600,Acute Care Hospitals,Proprietary,Yes
450885,0.95,0.96,0.94,0.333,0.98,1,0.96,1,0.95,0.96,1,0,0,0,0,0,0.67,0.79,0.82,0.68,0.74,0.64,0.5,0.505,0.68,0.675,0.93,0,CENTENNIAL MEDICAL CENTER,12505 LEBANON ROAD,FRISCO,TX,75035,COLLIN,9729633333,Acute Care Hospitals,Voluntary non-profit - Other,Yes
450888,0,0,0,0.565,0.98,0,1,1,0.99,0.99,1,0,0,0,0,0,0.86,0.85,0.88,0.81,0.78,0.77,0.337,0.687,0.86,0.86,0.97,0,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,1545 E SOUTHLAKE BLVD,SOUTHLAKE,TX,76092,TARRANT,8177488700,Acute Care Hospitals,Government - State,Yes
450889,0,0,0,0.51,0.85,0,0,0.98,0.99,1,1,0,0,0,0,0,0.83,0.85,0.86,0.84,0.75,0.73,0.302,0.697,0.81,0.82,0.95,0,TEXAS INSTITUTE FOR SURGERY AT PRESBYTERIAN HOSPIT,7115 GREENVILLE AVENUE SUITE 100,DALLAS,TX,75231,DALLAS,2146475300,Acute Care Hospitals,Proprietary,Yes
450890,0,0.935,0.945,0.471,0.99,0.98,1,1,1,1,1,0,0.6,0,0,0,0.74,0.79,0.82,0.7,0.73,0.66,0.465,0.566,0.72,0.73,0.96,0,BAYLOR REGIONAL MEDICAL CENTER AT PLANO,4700 ALLIANCE BOULEVARD,PLANO,TX,75093,COLLIN,4698142000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
450891,0,0,0,0.513,0.98,0,0,0.94,0.97,0,0.99,0,0,0,0,0.426,0.84,0.86,0.87,0.82,0.8,0.71,0.419,0.606,0.87,0.855,0.96,0,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY PLAN,6020 W PARKER ROAD,PLANO,TX,75093,COLLIN,9724032700,Acute Care Hospitals,Proprietary,Yes
450893,0,0,0,0,1,0,0.99,1,0.99,1,0,0,0,0,0,0,0.83,0.91,0.9,0.9,0.88,0.78,0.465,0.586,0.83,0.83,0.98,0,THE HEART HOSPITAL BAYLOR DENTON,2801 SOUTH MAYHILL ROAD,DENTON,TX,76208,DENTON,9402200600,Acute Care Hospitals,Physician,Yes
450894,0,0,0,0,0.87,0,0.9,0.96,0.93,0.95,1,0,0,0,0,0,0.74,0.76,0.81,0.72,0.69,0.6,0.488,0.515,0.73,0.735,0.93,0,PINE CREEK MEDICAL CENTER LLP,9032 HARRY HINES BLVD,DALLAS,TX,75235,DALLAS,2142312273,Acute Care Hospitals,Physician,Yes
451303,0,0,0.969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LIMESTONE MEDICAL CENTER,701 MCCLINTIC DRIVE,GROESBECK,TX,76642,LIMESTONE,2547293281,Critical Access Hospitals,Government - Hospital District or Authority,Yes
451305,0,0,0.957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BURLESON ST JOSEPH HEALTH CENTER,1101 WOODSON DRIVE,CALDWELL,TX,77836,BURLESON,9795673245,Critical Access Hospitals,Voluntary non-profit - Church,Yes
451308,0,0.942,0.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0.81,0.85,0.77,0.71,0.59,0.488,0.545,0.57,0.715,0.96,0,YOAKUM COUNTY HOSPITAL,412 MUSTANG AVENUE,DENVER CITY,TX,79323,YOAKUM,8065922121,Critical Access Hospitals,Government - Local,Yes
451310,0,0.959,0.939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.9,0.95,0.8,0.76,0.71,0.453,0.606,0.78,0.765,0.99,0,BALLINGER MEMORIAL HOSPITAL,608 AVENUE B,BALLINGER,TX,76821,RUNNELS,3253652531,Critical Access Hospitals,Government - Hospital District or Authority,Yes
451311,0,0,0.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0.87,0.73,0.91,0.6,0.65,0.547,0.475,0.77,0.79,0.94,0,SWEENY COMMUNITY HOSPITAL,305 NORTH MCKINNEY,SWEENY,TX,77480,BRAZORIA,9795483311,Critical Access Hospitals,Government - Hospital District or Authority,Yes
451316,0,0.959,0.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MADISON ST JOSEPH HEALTH CENTER,100 WEST CROSS STREET,MADISONVILLE,TX,77864,MADISON,9363482631,Critical Access Hospitals,Voluntary non-profit - Church,Yes
451319,0,0.961,0.956,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MOTHER FRANCES HOSPITAL JACKSONVILLE,2026 S JACKSON STREET,JACKSONVILLE,TX,75766,CHEROKEE,9035414500,Critical Access Hospitals,Voluntary non-profit - Private,Yes
451320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.89,0.91,0.9,0.84,0.83,0.453,0.596,0.89,0.82,0.98,0,BAYSIDE COMMUNITY HOSPITAL,200 HOSPITAL DRIVE,ANAHUAC,TX,77514,CHAMBERS,4092673143,Critical Access Hospitals,Government - Local,Yes
451321,0,0,0.958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HUNT REGIONAL COMMUNITY HOSPITAL,2900 STERLING HART DRIVE,COMMERCE,TX,75428,HUNT,9034081881,Critical Access Hospitals,Government - Hospital District or Authority,Yes
451322,0,0.943,0.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRIMES ST JOSEPH HEALTH CENTER,210 JUDSON ST,NAVASOTA,TX,77868,GRIMES,9368256585,Critical Access Hospitals,Voluntary non-profit - Church,Yes
451323,0,0.958,0.971,0,1,1,0,0,0,0,0,0,0,0,0,0,0.88,0.87,0.91,0.92,0.83,0.8,0.465,0.596,0.69,0.785,0.99,0,ROLLINS BROOK COMMUNITY HOSPITAL,608 NORTH KEY AVENUE,LAMPASAS,TX,76550,LAMPASAS,5125563682,Critical Access Hospitals,Voluntary non-profit - Church,Yes
451330,0,0.969,0.922,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0.73,0.78,0.83,0.69,0.71,0.63,0.407,0.596,0.7,0.715,0.94,0,MEDINA REGIONAL HOSPITAL,3100 AVENUE E,HONDO,TX,78861,MEDINA,8304267700,Critical Access Hospitals,Government - Hospital District or Authority,Yes
451331,0,0,0.952,0,0,0,0,1,0.65,0,0.93,0,0,0,0,0,0.78,0.84,0.82,0.66,0.76,0.6,0.593,0.485,0.66,0.72,0.99,0,COON MEMORIAL HOSPITAL,1411 DENVER AVENUE,DALHART,TX,79022,DALLAM,8062444571,Critical Access Hospitals,Government - Hospital District or Authority,Yes
451333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0.86,0.91,0.75,0.69,0.77,0.465,0.576,0.57,0.7,0.97,0,MARTIN COUNTY HOSPITAL DISTRICT,600 E INTERSTATE 20     PO BOX 640,STANTON,TX,79782,MARTIN,4327563345,Critical Access Hospitals,Government - Hospital District or Authority,Yes
451334,0,0,0.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PARKVIEW HOSPITAL,901 S. SWEETWATER,WHEELER,TX,79096,WHEELER,8068265581,Critical Access Hospitals,Government - Hospital District or Authority,Yes
451337,0,0.954,0.969,0,0,1,0,0,0,0,0,0,0,0,0,0,0.82,0.87,0.94,0.77,0.79,0.64,0.442,0.596,0.62,0.72,0.97,0,W J MANGOLD MEMORIAL HOSPITAL,320 NORTH MAIN,LOCKNEY,TX,79241,FLOYD,8066523373,Critical Access Hospitals,Government - Hospital District or Authority,Yes
451341,0,0,0.956,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HASKELL MEMORIAL HOSPITAL,1 NORTH AVENUE N  PO BOX 1117,HASKELL,TX,79521,HASKELL,9408642621,Critical Access Hospitals,Government - Hospital District or Authority,Yes
451342,0,0.938,0.957,0,0.74,0.9,0,0,0,0,0,0,0,0,0,0,0.76,0.83,0.96,0.83,0.82,0.8,0.465,0.586,0.7,0.73,0.98,0,MITCHELL COUNTY HOSPITAL DISTRICT,997 WEST I-20,COLORADO CITY,TX,79512,MITCHELL,3257283431,Critical Access Hospitals,Government - Hospital District or Authority,Yes
451343,0,0,0.98,0,0.87,0.97,0,0,0,0,0,0,0,0,0,0,0.91,0.83,0.87,0.74,0.71,0.79,0.302,0.717,0.73,0.82,0.97,0,ELECTRA MEMORIAL HOSPITAL,1207 S BAILEY STREET,ELECTRA,TX,76360,WICHITA,9404953981,Critical Access Hospitals,Government - Hospital District or Authority,Yes
451344,0,0,0.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0.97,0.91,0.87,0.95,0.54,0.302,0.717,0.96,0.895,0.97,0,HANSFORD COUNTY HOSPITAL,707 ROLAND ST,SPEARMAN,TX,79081,HANSFORD,8066592535,Critical Access Hospitals,Government - Hospital District or Authority,Yes
